Pathway,Score_AR,Score_ARNTL,Score_ATF1,Score_ATF2,Score_ATF4,Score_BACH1,Score_CDX2,Score_CEBPA,Score_CEBPB,Score_CEBPD,Score_CREB1,Score_CTCF,Score_E2F1,Score_E2F2,Score_E2F3,Score_E2F4,Score_EGR1,Score_ELK1,Score_EPAS1,Score_ERG,Score_ESR1,Score_ESR2,Score_ETS1,Score_ETS2,Score_ETV4,Score_FLI1,Score_FOS,Score_FOSL1,Score_FOSL2,Score_FOXA1,Score_FOXL2,Score_FOXM1,Score_FOXO1,Score_FOXO3,Score_FOXO4,Score_FOXP1,Score_GATA1,Score_GATA2,Score_GATA3,Score_GLI2,Score_HIF1A,Score_HNF1A,Score_HNF4A,Score_IRF1,Score_IRF9,Score_JUN,Score_JUND,Score_KLF4,Score_KMT2A,Score_LEF1,Score_MITF,Score_MYB,Score_MYC,Score_MYCN,Score_NFATC2,Score_NFE2L2,Score_NFIC,Score_NFKB1,Score_NFKB2,Score_NR2F2,Score_NR5A1,Score_PAX6,Score_PAX8,Score_PGR,Score_POU2F1,Score_PPARA,Score_PPARG,Score_PRDM14,Score_RARA,Score_REL,Score_RELA,Score_RELB,Score_REST,Score_RFX5,Score_RUNX1,Score_RXRA,Score_SMAD3,Score_SMAD4,Score_SOX10,Score_SOX2,Score_SOX9,Score_SP1,Score_SP3,Score_SPI1,Score_SREBF1,Score_SREBF2,Score_SRF,Score_STAT1,Score_STAT2,Score_STAT3,Score_STAT5A,Score_STAT5B,Score_STAT6,Score_TAL1,Score_TCF7L2,Score_TFAP2A,Score_TFAP2C,Score_TP53,Score_TP63,Score_TWIST1,Score_USF1,Score_USF2,Score_VDR,Score_WT1,Score_YY1,Score_ZNF263
Methylhistidine Metabolism,-0.008676283206736732,-0.0365386738694362,-0.13743265081242198,-1.0787651861223466,-1.507211579158623,-0.10422629143093506,-1.4350119215245172,-0.020566718457323174,-0.9176470929104646,-0.6529202026687365,-0.8093868043246584,-0.02400021123094902,-0.2098794694281055,-0.4020011667220046,-0.3110653918316921,-0.18306676641010552,-0.04322585909747505,-0.11205614528308633,-0.0477031271826356,-0.10813533654409713,-0.0360605860860391,-0.027675485099974,-0.012958462870852819,-0.311202337594806,-0.10188648160362805,-1.5269682356645846,-0.1427455967793702,-0.18866126449791262,-0.06806903202895014,-1.3059385666467227,-0.6393265261813392,-0.24854354769673592,-0.8717039365595997,-0.06728440739233904,-1.1208899791229947,-1.782937462563551,-0.17218474982777565,-1.64482913825438,-0.021709302181203573,-1.724378037341188,-0.050696543163429315,-1.350413479178861,-1.165375918653168,-0.18751880672631596,-0.1988966023837953,-0.0484411540119007,-0.6485481240094945,-1.6154136101504435,-2.3905803343448992,-0.12388986663590168,-0.08456346019855973,-0.1747997095123516,-0.21980719501066712,-0.5815953931328524,-0.7678266321069955,-0.0756582142868604,-1.9756378654159685,-0.12219066898635399,-1.5491231131541814,-0.26610289488038746,-1.3150616710438015,-0.20818741229127843,-0.3507573934276112,-0.5094877115767432,-0.017698568010612904,-0.779882806520076,-0.6746673998029978,-0.29018975962254673,-0.16793258225253324,-0.11846558474182702,-0.1108056507046761,-0.0756582142868604,-0.8896795805395092,-0.263453858704453,-0.2900026468247632,-2.5069094248104156,-0.06007867287149069,-0.09257822050015897,-0.2847985083759421,-0.07489473126204461,-1.1828300915257277,-0.03020402850347903,-0.06576766247196572,-0.11362777847795072,-0.9962367357374589,-1.9150273182936517,-0.0544480105806416,-0.09102258747683366,-0.18486872557194015,-0.0489612393138864,-0.13104203703294426,-0.1908942661950773,-0.1430502674167363,-0.18590549288351338,-0.10657031082085451,-0.033577573217988065,-1.9064697944409033,-0.16325087123260035,-0.49329746755285625,-0.8985684983635313,-0.0365386738694362,-0.0536968524540347,-2.017670300460114,-0.08793518377855072,-0.12309759919559941,-1.5884699958793316
Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,-0.3261654773572761,-0.1776066261871306,-0.4648054698311837,-0.9045886682843707,-1.1336924499549468,-1.3501261103078257,-2.133100123878165,-0.1834632946285054,-0.622864872629997,-1.3337029128139388,-1.0159783188284217,-0.2008101154703178,-0.35574241890783026,-0.6089254024802192,-0.4293444295711004,-0.2920621996156319,-0.6636819045418103,-0.5141750398439058,-0.7762526545731293,-0.23686122465482767,-0.3955033432744365,-0.8579722115799946,-0.144943637093815,-0.6393775889437038,-0.16501790229542507,-1.8985931599763384,-0.2142620089375777,-0.2816656956788432,-0.13287743979339522,-0.8444971781006044,-1.9462184661411,-0.09575800225220571,-0.5836593187298315,-0.4176388295071338,-1.3188567164954847,-1.1380770235921134,-1.5729458724228613,-1.7594142429727362,-0.36709858752806607,-0.7474942657998694,-0.1232224135620867,-1.959996269229841,-2.0031105152441966,-0.5208435078480063,-0.3555370355366613,-0.34333845898900756,-0.288835270272452,-1.6377940311445074,-1.1182971805562703,-1.0316719022819225,-1.1943719486683984,-0.5783699128228643,-0.7799035082794873,-0.9991601214787765,-0.490520852991263,-1.7162545961026108,-1.5927603134446957,-2.0337622001880438,-1.8423796851182401,-0.20001923082864392,-2.390804875174072,-0.22259708884803647,-1.3410852544365572,-0.7741613688170498,-0.6782526903781136,-0.7002112986104669,-1.4239060855339196,-0.19040632671330926,-2.70709180472055,-0.7406584155895468,-2.1317166208963365,-0.482222730464985,-0.7893792279791865,-1.4536433602611942,-0.8194763432237218,-1.6482706202822504,-0.5985737364649429,-0.46022738097785404,-0.7286656889057161,-0.08016344658908442,-1.2903112288785692,-0.52585567324349,-0.44433508865429155,-0.17839023166045828,-0.6299427900235719,-0.89863246042519,-0.29599764301489495,-0.14933863163730257,-0.31735524421497585,-0.4337774043752617,-0.13305419108221322,-0.22017308469051286,-1.2920504531578434,-0.13983081219770988,-0.38494059616223,-0.27006715401423464,-1.868804443488977,-1.3781539557660563,-0.8733417564503808,-0.6448245496227603,-0.3042602695734655,-0.15363235397941502,-1.5562823792439147,-0.14907341437509203,-0.06345987919841645,-0.8131750076777066
Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,-0.4947401319761943,-0.18713819134644277,-0.741583698964169,-0.8691555474832249,-1.0215369604662314,-1.1035090184592549,-2.737254605551474,-0.5028741720881755,-0.5356269219333767,-1.2232929315038525,-1.4780906338738982,-0.8505131642662481,-0.25197048806864053,-0.40969838411060455,-0.24642883292513978,-0.130081974993798,-1.1590303967027011,-0.8881284735594553,-0.5311012684281101,-0.6600654400942231,-0.5881209727352902,-1.1217273760026825,-0.3573616347473085,-0.5889888507967883,-0.34934996221995873,-2.281841315004559,-0.40020347523161437,-0.22144297845615568,-0.20366949086032549,-1.0067735371488622,-1.8259290475868237,-0.4947401319761943,-1.5112839397418785,-0.4862787037602213,-1.463590887075703,-1.6351586381368732,-1.0005820633094042,-1.2412136991230172,-0.5306156933904784,-0.6435558433217238,-0.8055407949941135,-2.526790923197573,-2.579232351174532,-0.780311673555973,-0.32810633551313834,-0.3689888378135846,-0.38240862084299876,-1.5804026773697029,-0.9673081613691653,-0.9298279433913258,-1.592195526085427,-0.47974982827705603,-0.7338521764480999,-0.8893839715274061,-0.9184916134674846,-1.3577133296339856,-1.8483068010382144,-1.9129925132173398,-1.7227303499307909,-0.2286589348815522,-2.9082578533949843,-0.4471990758824586,-1.2844112703376394,-0.6163929015960602,-0.5881209727352902,-1.0005820633097684,-1.669950134364056,-0.3651902017956838,-2.5839182891923396,-0.6885555311109146,-2.01046649393458,-0.5203792895227612,-0.5776735096070537,-2.2264804468070043,-1.5834096476507824,-2.257003254048466,-1.0619090945888356,-0.8371581423243801,-1.0188178179560028,-1.1900173082180996,-1.6172271190594332,-0.5653027396631162,-0.7285953932608639,-0.22781298168603326,-0.6563646514029442,-1.32669624936177,-0.8162899749368844,-0.6662182232800304,-0.25155906954968166,-0.7031100669897926,-0.12459648427591487,-0.20210918524572355,-0.6029491598915514,-0.30281837922667726,-0.9557433064274825,-0.3226633285987116,-2.2942357155979916,-1.3213606649348288,-0.7978562084616376,-0.31396193726567834,-0.37916775035583483,-0.4947401319761943,-2.1704162058232392,-0.22386155971978494,-0.5667329098879236,-1.0178057661241249
Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,-0.3704951661911475,-0.08745299493571244,-0.9121608274986989,-0.803266164386779,-0.9251290358290525,-1.0058391801880338,-3.357049755360849,-0.432793219817623,-0.46364711799113295,-1.128615152028826,-2.0268809111824324,-0.3005530414823398,-0.2914030884734221,-0.5569954089263559,-0.2519000680777758,-0.2762385401849661,-1.029086471126631,-0.36793143922904387,-0.48872924379539295,-0.5210067945536806,-0.38762679469326317,-0.6778318169781494,-0.691957195393441,-0.5453936420068967,-0.5453936420068967,-2.8200031968848167,-0.3153192324355146,-0.43978458143969007,-0.34398540168630437,-1.3200921726908537,-1.721429364262467,-0.7803414704109629,-1.4090160707438488,-0.316540001942642,-1.2586599187617356,-2.1580205429627384,-0.8967231082158413,-1.5871509423384875,-0.37604199567866414,-0.5795402576818184,-0.6667633054944617,-3.108988506485362,-3.1708171684101587,-0.3737256014649364,-0.2783419967052011,-0.28840673998950567,-0.3368362306839558,-1.5020651125792404,-1.7492673483261347,-0.9282410914781576,-0.7803414704111141,-0.4521669477002089,-0.7053495745941575,-0.795333849388465,-1.2301555915729518,-1.6080714778413325,-2.6061734737551667,-1.8080136475223565,-1.6188690724468289,-0.257315077413069,-3.432614873894333,-0.3572829609061566,-1.2345758394439785,-0.39799712605146903,-0.8358726273417085,-0.8725430355197454,-1.45844247450095,-0.07874452440725876,-2.476538863426042,-0.6432656218842823,-1.9050081283275286,-0.4234262133486071,-0.611239399436268,-2.00156990372524,-1.428976654895544,-2.9170608284721316,-0.9071515656523992,-0.7175202351774299,-0.5869050545608335,-0.170581984085527,-2.0338541650719226,-0.7951184951172882,-0.4843354823650331,-0.180608284947576,-0.5093958909730991,-1.7796330897314574,-0.364363249731805,-0.12807320000968875,-0.18804756319193144,-0.533199224111981,-0.09534739288042564,-0.1317079943083635,-0.5217362075963022,-0.1410642573155859,-0.8671485868422857,-0.24695958555246814,-2.7262051831035152,-1.2714061196142448,-0.7141853842279541,-0.3533097477995317,-0.39142008032242315,-0.34964273834624704,-2.8116001930901486,-0.2274595278026979,-0.8032661643866279,-1.3988552657397288
Mitochondrial Electron Transport Chain,-0.5582600068770922,-0.2889546616492331,-0.4405537033001878,-1.4891937940615108,-4.68952563695888,-2.490320907072882,-2.6984036150832993,-0.41222897727761054,-2.450388599526361,-4.48930567415176,-0.5557452508965416,-0.2908694125781549,-0.08882287134827015,-0.07390468394433589,-0.01736219787778445,-0.130081974993798,-0.5347506021209537,-0.875082438573078,-3.219465155787663,-1.2412136991230172,-2.5461513072734028,-2.0249992690101806,-0.6918615549078182,-1.1716552809739653,-0.8537656659284829,-1.1145073441119129,-1.2734758433277973,-1.3653539548970777,-1.2345927623169617,-3.0686687825385026,-3.3168761144499923,-0.09955312670653244,-4.794320351008948,-0.6114313742559598,-4.175888615652893,-1.6351586381368732,-0.045350086233725106,-2.0791389901723467,-1.7227303499307909,-0.10946854952406151,-1.0254577289588536,-4.728776204729633,-5.487367527224995,-2.1704162058232392,-0.6995520676457871,-0.9872833975551603,-2.0430344764610853,-3.9163774342179556,-1.0523951612922506,-0.9765395121259216,-0.5889888507967883,-2.4112347207903526,-0.05050953202263987,-0.33229126452965607,-1.0606875351107552,-1.3577133296339856,-2.2137098438769884,-3.45153231126867,-0.5290817391187189,-0.07193954718803057,-4.269435750595504,-0.38381126040744895,-0.013496426687351735,-2.3286807448592177,-1.1255493319464958,-2.7167916399715986,-0.9508793677862776,-0.13895914372237614,-4.496899330826841,-1.4516962942814216,-3.6024212424980164,-1.0246815705247014,-4.297065166634619,-4.707722661689699,-4.09079942110846,-2.0020266624634506,-1.79749318305876,-1.977114115735143,-1.2949918433433958,-0.22546139061814693,-2.4262741061146436,-1.0420220251384469,-1.2202610185942535,-0.751808117313529,-1.492946627627915,-1.1805837572572835,-0.5650356061156078,-0.8874820418435315,-0.8228771791889523,-1.890942669593823,-0.7596332695761252,-0.9890031728955249,-0.47980724921655665,-0.4252537834436762,-0.6437120805861116,-0.6339783026544977,-2.6620038429014268,-1.4282265083799273,-2.8442994049293433,-0.2991237485001833,-0.700295938834058,-0.8999260566321208,-4.525364725345246,-0.8283634509429112,-0.05821462434495343,-2.2818371271554185
Nicotinate and Nicotinamide Metabolism,-0.18007525597284968,-0.1042924422369541,-0.6390195077452304,-3.9224649548847053,-1.796057600508481,-1.8543498367353426,-2.39214273198141,-0.2898568528602939,-1.8761386612233144,-1.9485976862282732,-1.9338345471181864,-0.07453087769576641,-0.1202637501038031,-0.12437649000527534,-0.26749774745252164,-0.11019377728596128,-0.6853213376933164,-0.3188412254740653,-1.1190101437112423,-0.8609263500990934,-0.6320842263836357,-1.2990406323085455,-0.39074758172082014,-1.238498586532652,-0.3249734481006626,-2.218591476059516,-0.5609283119851971,-0.5813145729015088,-0.6304162431285047,-1.8578511713943189,-2.3733385868057573,-0.10927965783542254,-3.496998925043185,-0.5875984850308005,-2.98180239792899,-1.7586647334134478,-0.9126171337246546,-3.38831031413176,-0.9609161387282934,-1.46346696862519,-0.23029751955052086,-2.2960082221396285,-2.676421134043139,-0.6530804014511028,-0.9319921026129349,-1.2697022552477653,-1.203605414574327,-2.5117771297054685,-1.6183853448639347,-1.2818032870583096,-1.2327202390589838,-1.1639083479341672,-0.30449238385128485,-0.5455739104748405,-1.4418412136379886,-1.9909986248885985,-3.3165392166701415,-1.4888491333538847,-0.9280417768554512,-0.365418967537019,-3.321582851665588,-0.38580776127486155,-1.0801346134659595,-1.6267326605252455,-0.6455724099767822,-2.3469720262936145,-1.2325182081702504,-0.32556874916789075,-3.5997436014269772,-1.8630543013851675,-1.583935116086544,-0.41308365294320526,-1.616402164971417,-3.305380594772832,-1.8068293674144233,-3.5656196430299785,-0.6229901148864434,-1.9357497861642248,-1.0644860362494193,-0.21929342077880712,-3.9047972905082364,-1.337839965260638,-1.0801346134665641,-0.3619075893030436,-0.8642153812904717,-1.8787983656723375,-0.23496006615323328,-0.21319879154264273,-0.8397824875044109,-0.7126514159066617,-0.5695083077211521,-0.5962127666747866,-0.5514532652627857,-0.2604218975696244,-0.212038613821286,-0.48343233765438465,-2.4530154734213254,-1.5335482038342316,-1.8551219588656949,-0.8119904185579186,-0.7382638522151269,-0.23025680285550734,-3.051836297741937,-0.2989963706267575,-0.09473129947513025,-1.8552467826236567
Nucleotide Sugars Metabolism,-0.5522354919045362,-0.08503405408635235,-1.1141054278859532,-4.479167388058204,-5.706227185501623,-2.6185783547386134,-2.2893966691220973,-0.42252985394445325,-2.9314927861283966,-4.953371853452083,-1.400732352379422,-0.20653586068454693,-0.04217017732013353,-0.10598206903621346,-0.013014412784679297,-0.03046869580473012,-1.1300579273525169,-0.6410977966915435,-3.0444149046688307,-2.4501745634006076,-1.6254471211412034,-2.193725744223742,-0.7165059712489219,-1.4464030438929778,-0.9836530428828996,-0.7636915475222318,-2.3326308826450832,-1.481690712861106,-1.0746792582575708,-3.243715893223556,-2.318733177136787,-0.0820551805128254,-5.251515452690257,-0.43373136746564145,-5.63004359416093,-2.6215288046695866,-0.15599517986791334,-2.0869768065388667,-1.7523568596089572,-0.15144590556906037,-1.5745864852821523,-3.001900791782835,-6.106584946789106,-1.800376247291882,-1.3943127599572733,-1.6133902942599594,-0.7379087364921376,-3.7238759121925264,-2.3097211044514854,-2.5844700929066406,-2.496597202276385,-2.731025382977933,-0.03836485205063363,-0.21737543267398216,-1.9869512783350523,-2.3008396221200136,-2.5189898977392553,-3.0489968287877853,-0.8583711782636108,-0.540698472128383,-3.145435040945973,-0.7856229181085689,-0.010116698569362204,-3.5348715441988414,-3.188093684801554,-2.9615889249705174,-1.286110520645915,-0.09997971818303446,-6.491868587445554,-1.8958005354043785,-2.956594126731273,-0.6881490462821955,-3.085574893268751,-4.715367650736546,-5.337976292632373,-2.0869768065388667,-2.134289785566495,-2.137965078151656,-2.4641637410968964,-0.5433359940545792,-2.804949475003422,-1.4769501798595082,-1.9681985278910172,-0.8275456466327299,-2.197122305990726,-1.3322939155523523,-0.931577533809907,-0.3864598655209872,-1.3531680843962905,-2.852895494146884,-1.2288206947941838,-1.5779999613308273,-0.731262525675743,-0.29602975262384246,-0.6801106401724704,-1.6224276803674442,-2.776599691681146,-1.993175018867753,-4.580468059828089,-0.6763187574484542,-0.7122464329599109,-0.6745174735139262,-3.12825013560804,-0.18994792912133496,-0.04363656413291848,-1.9903495876154116
Oxidation of Branched-Chain Fatty Acids,-0.11106544896318668,-0.562360210686777,-0.13519283531489437,-1.4030456246025427,-2.258893830080146,-0.6695465552619477,-2.2292954914231573,-0.18419317973268254,-0.9600210659470727,-0.7744738595147911,-1.8167879084079641,-0.13597803331724886,-0.12356573953726706,-0.43534959591813394,-0.1316671712537733,-0.09266921343219402,-0.6636819045418103,-0.15437113166157376,-0.724537222237118,-0.2135636635533545,-0.4625971431178822,-0.8579722115799946,-0.24950011845984904,-0.5147126762914063,-0.10322913738194937,-0.7284290285774848,-0.4458592121289629,-0.36021564656812516,-0.5552032626813157,-2.1554305820633464,-1.2392760795011668,-0.13245943865981383,-1.4298419126466289,-0.8425917903440977,-1.9155217903222592,-1.9814244535103418,-1.7579538016882301,-1.5114137969917245,-0.6452964282936108,-0.8298108246273752,-0.056635296610527644,-1.959996269229841,-3.115543299078567,-0.4491976732191789,-0.4520059846734917,-0.2821213544012458,-0.5928176972870777,-1.4172128779095285,-1.8716814526519205,-0.7306419066179414,-0.2236074312660738,-0.7861727197504521,-0.3914783904808322,-0.5953778221588772,-0.693350994263496,-0.45295772040407345,-1.9707021208884572,-0.7907289914978012,-0.5916861068380647,-0.12368072788294487,-2.448582101719147,-0.16426358609474076,-0.29012284914199704,-1.5481387371456177,-0.3621301760891567,-0.5756842051974821,-1.8298438679369204,-0.08118894467243473,-1.077123960102075,-0.48058810513324113,-0.7306419066179414,-0.37759877320850493,-2.818542706398871,-2.589016883395914,-1.1628340030478588,-3.478150698663061,-0.4356112505876925,-0.3649796283600394,-0.2561144335876742,-0.08016344658908442,-2.3204924055990843,-0.52585567324349,-0.3649796283600394,-0.10968730663244998,-0.7283805323836515,-1.6773741508839575,-0.07105693552822541,-0.1460807051416394,-0.4312573766886231,-0.2981985168144633,-0.3684759515670551,-0.2740309762263558,-0.4903826707186883,-0.10619899256518547,-0.38494059616223,-0.20650849544193434,-3.296936325230996,-1.1939418160356416,-1.4093431352376222,-0.7007319077873534,-0.1392027605023069,-0.04750198457985613,-1.9414289198238155,-0.10794264926566143,-0.06894238254247985,-1.7561008085103427
Pantothenate and CoA Biosynthesis,-0.4478641146422519,-0.2584023917623321,-1.7533263681319118,-1.4156796634383184,-0.6941556287920708,-0.47698195851477854,-1.732110823011853,-0.21608812413658782,-0.3653437626223394,-1.4240906061217633,-0.3368532709568553,-0.34401005821751784,-0.4639280115893851,-1.0167759047857563,-0.3530911633178147,-0.3275619372915542,-1.5881500255652818,-0.6421878740045686,-1.4870059822630566,-0.762971959742742,-0.4992278019115942,-0.45723468075646506,-0.4802956045525155,-0.39060575639454936,-0.818760108022677,-2.1794989885187865,-1.2478321511799928,-0.8379855323839351,-0.6266878110333172,-1.1256022856283436,-0.8161658236694292,-0.3141599954487975,-1.3649283700633705,-0.38707499489708524,-1.4995006622804607,-1.0099727569289625,-1.1907943485206176,-0.5719920981463477,-0.36965116614945764,-1.1845358357110358,-1.2755777680459657,-2.0796844302677657,-1.5860577869353647,-1.911008978318228,-1.003177390494599,-0.7217018274723429,-0.13950043229403103,-0.6894632181877687,-1.3189988883854185,-1.8216916962654917,-1.4111137421731965,-0.4956852759175153,-1.049262638002451,-1.594598178357426,-0.7513662431483122,-0.35583404409308306,-1.5786900648877369,-1.4942728712647335,-2.3791623333861587,-0.15416725679023552,-1.9167713434258271,-0.7429371866269424,-2.149901748172231,-0.17062071210522073,-0.7586610734051223,-0.593356142474043,-1.628737026365486,-0.38285438514569475,-1.4156796634383184,-1.883663102212486,-1.4336434328785084,-0.9056379541107346,-0.7680528427774571,-1.1056018639835283,-0.6887277628351739,-1.5965817353232128,-0.9974520253870623,-1.0983499210083911,-1.1859759865990753,-1.2467881988094527,-0.769851359431141,-1.5915304073080059,-0.8972571016718667,-0.42893895676534105,-0.3090295453423587,-0.9409146144973514,-0.9854137548802405,-0.36425945498486534,-0.8989583997817945,-0.9225134862340111,-0.2814874365729571,-0.19522651747832973,-0.5698277584645667,-0.5577826001237971,-1.8166179461514285,-1.051638410456214,-1.6040240536251655,-1.0855002425297475,-0.5500606531650357,-0.825542155499966,-0.6097659606410898,-0.24808457303676293,-1.036923395146347,-0.6496307269756466,-0.48071050757751443,-1.184778979830326
Pentose Phosphate Pathway,-1.2111983200497538,-0.8577390187617487,-0.8467827188913861,-4.952285198163751,-3.5364202169636125,-1.8875205178311951,-2.62386210044223,-0.5897592518326651,-2.454005723137111,-3.2812619979145197,-1.524741710513918,-0.54986630884921,-0.09900013128653538,-0.11776712672670207,-0.10270141650341028,-0.07739424360880491,-1.2831765958175945,-0.5065298146700832,-2.399594853580159,-0.6193768454649113,-2.9693257426897026,-3.3651303002898034,-0.4499321552157519,-0.6217182576940087,-0.23014998828948705,-0.6917319254723876,-1.3349973232292114,-1.9468022825704416,-1.4519737248051594,-4.729928544428076,-1.546645053919991,-0.041747576645221815,-3.00500168690428,-0.4914923149479205,-2.6903125941428594,-3.746629997848138,-0.981127121234941,-3.416714111641804,-2.633823961783235,-0.4718003128940278,-0.6083538455561569,-3.0680334171651733,-2.783132996607429,-0.4743323094072663,-0.6651206206967365,-0.9813019892456596,-2.6060138998698457,-5.709358328091645,-0.9213785884289386,-3.13394468855413,-2.937657041061253,-1.3313795628594485,-0.14399093025387855,-0.34147351877958815,-1.3945836761819124,-0.7356786569888846,-2.968138059313387,-1.7342917550814811,-0.5795903636441984,-0.22223796263043555,-2.218909183674104,-0.2699411905565395,-1.1500572256344384,-2.826528356992641,-2.2960082221396254,-1.0660164253571436,-0.41268312541360175,-0.20198427951451983,-3.8342824364080776,-1.5086444588751888,-1.728312576302347,-0.877780511160087,-6.509482147748101,-1.6987835015750126,-3.916523676529569,-1.6152538714852231,-1.480353718577253,-1.3019143424583846,-1.495242081674382,-0.17777619054394672,-3.7973456086385866,-1.3213606649343999,-0.7576109261644581,-0.4732203302601647,-2.2260699956681993,-1.6163733897892454,-0.2660569574349077,-0.24329523916351706,-0.5377188311909343,-1.6282998022540958,-0.4962776063473915,-0.5806786018950029,-0.41930793460153604,-0.40317342645378884,-0.9230374004254733,-0.6603812283848709,-4.973918302850081,-1.7413293556208973,-4.631788389984748,-0.6271179639379888,-0.6243139941923906,-0.5405527846000262,-3.1483919179059727,-0.015915352963750726,-0.542255370985311,-2.7455746721712724
Phenylacetate Metabolism,-0.6111799815538861,-0.401441396969061,-0.23100941576488904,-1.2494432347321078,-0.5122513609196031,-0.49523259616305837,-1.0486184201358677,-0.8292478148824056,-0.8681029367802195,-0.6341878614320099,-1.3190920344874768,-0.26872181866248607,-0.3301822953995098,-0.6060184217451882,-0.6043607711909035,-0.46005425059090965,-0.8468817866105596,-0.7454488233391597,-0.7084980557456297,-0.3015713464690181,-0.5236725090416507,-0.4625267729481603,-0.6503082962517317,-0.7701616406305283,-0.20576777026321974,-0.6117698791549905,-0.44382798951071684,-0.1245623789849336,-0.48510909700682436,-0.8295071759969126,-2.0830197877686687,-0.9356830199559417,-0.6253737187069135,-0.7159306548148199,-0.9655412999900606,-0.9060105615730524,-1.0170675615190863,-1.173266414040136,-0.19822629940362957,-1.027296030171806,-0.5241218584557101,-0.5579905567822896,-1.482081182715687,-0.3614923079774677,-0.46876660634500816,-0.5355267984958627,-1.107365256200594,-1.3343582951906185,-1.2017142571974264,-1.1242883566437527,-0.4971132504336406,-0.41331010164925797,-0.6482667218543202,-1.2908519176477953,-0.5328833969686511,-0.19627943830265235,-1.9005260430558955,-1.1242883566434272,-2.15400168625869,-0.14278906276087222,-1.0103374835212078,-0.3240472616927437,-1.1835447619466666,-0.5806291654721418,-0.6439397199773883,-1.0189887151166772,-0.8759276593944222,-0.47645406697317366,-1.5218826479559988,-0.8206151841232819,-1.172064495363692,-0.3767744292894811,-0.7581573436807202,-0.5637344712666944,-0.5673739945647719,-3.5853058047705253,-0.5186788533023223,-0.6273113945394924,-0.7705415085831465,-1.0189887151166772,-1.6121997240082293,-0.6513606185548168,-0.6028270748432534,-0.12054939288949246,-1.0678870883419684,-1.8849411774814824,-0.32479569712219486,-0.4539117588909357,-0.356294509268126,-0.42319724861295704,-0.5059730063867603,-0.5743354833687293,-0.6138446370347906,-0.7825648814109238,-0.5728823611777867,-0.5236725090416507,-1.045372557313361,-1.5218826479559988,-0.4218615196299079,-1.269723629349589,-0.24531363045537902,-0.15146363135468588,-1.385330995574784,-0.08617716997334494,-0.3685827262935643,-0.5254039976077546
Phenylalanine and Tyrosine Metabolism,-0.5910651777201401,-0.8726710432238355,-1.4322954840688076,-4.4361933432278855,-3.959137566885259,-0.9810995043135273,-2.6494664664169507,-0.6425068825173865,-3.1082475143546997,-4.804334013336791,-2.2305057835257838,-0.7150853249946201,-0.21980923731900148,-0.11628279602324562,-0.46240560574336287,-0.2724972249220921,-1.3947635686466417,-0.6682416876881204,-1.5641051155046326,-0.8125431879610862,-1.3939724224195142,-1.3780380220417137,-1.2208628693060708,-4.063665168171727,-0.6581828692712742,-0.774668610456101,-1.4495598543407997,-2.1474815404427137,-2.107028222965077,-2.19310953710468,-3.9010825171830845,-0.6524094060168926,-2.839831560384319,-0.9895152444852809,-2.262027864590675,-3.1435704404274514,-1.4767924285581784,-1.5100312038890888,-0.5172480564056205,-1.2622552423605438,-0.5910651777201401,-2.0796844302677657,-2.262027864590675,-2.9650196423611894,-2.8659515356241503,-2.550258054397802,-2.686354420893185,-4.038833324286465,-1.7573387668120621,-0.7505439423342103,-1.0232569324482188,-0.5510557373334907,-0.15960823321151535,-0.4721252859422366,-2.392844297964126,-1.4185893035778196,-1.8736398189996923,-4.066175204616327,-0.7836879296774578,-0.29550526581069203,-1.9773666197274418,-0.9807474051852834,-1.049262638002451,-2.097292251688376,-1.456587168446941,-2.117988886247397,-0.7336180962457037,-0.6999275455635553,-3.3707701945630486,-3.4229612826291453,-4.388233960360987,-1.7686762257430018,-2.186799551694561,-4.125972974059489,-3.6121684039328197,-2.0946714524869305,-0.9854137548800245,-1.9543821642361978,-2.857218331677968,-0.09861762949783444,-2.9599588903335587,-2.080741592183109,-2.7139470575811555,-0.7683365723243691,-0.8849859640982108,-1.9772708033493958,-1.0117027072264633,-0.8765660871074661,-2.3387205726854114,-1.8647094047007964,-1.8577093543689003,-2.5856417523020383,-2.55957212400212,-0.19455447980435175,-0.701916254546508,-1.2531479566403185,-2.4160840709147076,-2.63466253452607,-3.2494771361287573,-0.6529210270496644,-1.1701269786068087,-0.506239920510317,-3.5212013627080343,-0.6060380881212675,-0.26945258613751966,-2.0009746236453294
